"mscordaccore_amd64_amd64_7.0.323.6910.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"mscordbi.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"mscorlib.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"mscorrc.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"msquic.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"Namotion.Reflection.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"netstandard.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"Newtonsoft.Json.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"NJsonSchema.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PenImc_cor3.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pl" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"powershell.config.json" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PowerShell.Core.Instrumentation.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PowerShell.Core.Instrumentation.man" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PowerShellCoreExecutionPolicy.adml" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PowerShellCoreExecutionPolicy.admx" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationCore.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework-SystemCore.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework-SystemData.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework-SystemDrawing.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework-SystemXml.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework-SystemXmlLinq.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.Aero.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.Aero2.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.AeroLite.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.Classic.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.Luna.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationFramework.Royale.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationNative_cor3.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"PresentationUI.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"preview" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"priconfig.xml" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"profile.ps1" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"psoptions.json" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pt-BR" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwrshplugin.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwsh.deps.json" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwsh.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwsh.exe" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwsh.runtimeconfig.json" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"pwsh.xml" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"ReachFramework.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"ref" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"RegisterManifest.ps1" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"RegisterMicrosoftUpdate.ps1" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-cs.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-de.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-es.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-fr.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-it.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-ja.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-ko.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-pl.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-pt.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-ru.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-tr.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-zh-hans.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.language-zh-hant.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"resources.pri" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"ru" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"Schemas" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"sni.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.AppContext.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Buffers.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.CodeDom.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Collections.Concurrent.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Collections.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Collections.Immutable.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Collections.NonGeneric.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Collections.Specialized.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.Annotations.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.Composition.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.Composition.Registration.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.DataAnnotations.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.EventBasedAsync.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ComponentModel.TypeConverter.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Configuration.ConfigurationManager.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Configuration.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Console.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Core.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.Common.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.DataSetExtensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.Odbc.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.OleDb.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Data.SqlClient.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Design.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.Contracts.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.Debug.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.DiagnosticSource.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.EventLog.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.EventLog.Messages.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.FileVersionInfo.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.PerformanceCounter.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.Process.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.StackTrace.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.TextWriterTraceListener.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.Tools.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.TraceSource.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Diagnostics.Tracing.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.DirectoryServices.AccountManagement.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.DirectoryServices.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.DirectoryServices.Protocols.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Drawing.Common.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Drawing.Design.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Drawing.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Drawing.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Dynamic.Runtime.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Formats.Asn1.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Formats.Tar.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Globalization.Calendars.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Globalization.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Globalization.Extensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Compression.Brotli.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Compression.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Compression.FileSystem.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Compression.Native.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Compression.ZipFile.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.FileSystem.AccessControl.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.FileSystem.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.FileSystem.DriveInfo.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.FileSystem.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.FileSystem.Watcher.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.IsolatedStorage.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.MemoryMappedFiles.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Packaging.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Pipes.AccessControl.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Pipes.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.Ports.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.IO.UnmanagedMemoryStream.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Linq.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Linq.Expressions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Linq.Parallel.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Linq.Queryable.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Management.Automation.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Management.Automation.xml" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Management.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Memory.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Http.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Http.Json.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Http.WinHttpHandler.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.HttpListener.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Mail.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.NameResolution.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.NetworkInformation.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Ping.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Quic.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Requests.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Security.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.ServicePoint.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.Sockets.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.WebClient.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.WebHeaderCollection.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.WebProxy.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.WebSockets.Client.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Net.WebSockets.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Numerics.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Numerics.Vectors.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ObjectModel.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Printing.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.CoreLib.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.DataContractSerialization.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.ServiceModel.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.Uri.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.Xml.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Private.Xml.Linq.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Context.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.DispatchProxy.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Emit.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Emit.ILGeneration.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Emit.Lightweight.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Extensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Metadata.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Reflection.TypeExtensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Resources.Extensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Resources.Reader.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Resources.ResourceManager.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Resources.Writer.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Caching.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.CompilerServices.Unsafe.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.CompilerServices.VisualC.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Extensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Handles.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.InteropServices.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.InteropServices.JavaScript.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.InteropServices.RuntimeInformation.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Intrinsics.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Loader.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Numerics.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Serialization.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Serialization.Formatters.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Serialization.Json.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Serialization.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Runtime.Serialization.Xml.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.AccessControl.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Claims.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Algorithms.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Cng.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Csp.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Encoding.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.OpenSsl.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Pkcs.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.ProtectedData.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.X509Certificates.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Cryptography.Xml.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Permissions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Principal.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.Principal.Windows.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Security.SecureString.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Duplex.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Http.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.NetTcp.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Primitives.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Security.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Syndication.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceModel.Web.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceProcess.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.ServiceProcess.ServiceController.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Speech.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.Encoding.CodePages.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.Encoding.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.Encoding.Extensions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.Encodings.Web.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.Json.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Text.RegularExpressions.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Threading.AccessControl.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Threading.Channels.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Threading.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
"System.Threading.Overlapped.dll" : "C:\Users\angryteapodthebonedo\scoop\apps\pwsh\current"
